OBJECTID_1,OBJECTID,YEAR_,STATE,AGENCY,UNIT_ID,FIRE_NAME,INC_NUM,ALARM_DATE,CONT_DATE,CAUSE,COMMENTS,REPORT_AC,GIS_ACRES,C_METHOD,OBJECTIVE,FIRE_NUM,Num_Counties,County_NUM_1,County_NUM_2,Month
294,294,2007,CA,USF,BDF,CAJON,168,10/22/2007 0:00,10/23/2007 0:00,9,,250,256.5415344,6,1,168,1,36,36,10
1,1,2007,CA,CCO,LAC,OCTOBER,246393,10/21/2007 0:00,10/23/2007 0:00,14,,,25.7367134,8,1,233414,1,19,19,10
10,10,2007,CA,CCO,LAC,SESNON,231876,10/21/2007 0:00,10/21/2007 0:00,14,,,30.3014183,8,1,231876,1,19,19,10
49,49,2007,CA,CCO,VNC,RABBIT HILL,0,10/21/2007 0:00,10/21/2007 0:00,14,VTACO prob suppress. NPS map by recon & airpic interp. Cause unkn. Accuracy 15m,,16.8409634,7,1,3,1,56,56,10
60,60,2007,CA,CDF,RRU,ROCA,91948,10/21/2007 0:00,10/21/2007 0:00,11,,256,270.0265198,7,1,0,1,33,33,10
63,63,2007,CA,CCO,SBC,SEDGWICK,8758,10/21/2007 0:00,10/23/2007 0:00,11,CA-LPF-001783,710,808.8292236,7,1,8758,1,42,42,10
91,91,2007,CA,CDF,ORC,SANTIAGO,85,10/21/2007 0:00,11/8/2007 0:00,9,,28476,28429.9804688,3,1,85,1,30,30,10
114,114,2007,CA,USF,CNF,MCCOY,86,10/21/2007 0:00,10/24/2007 0:00,9,,353,353.1392822,1,1,86,1,37,37,10
166,166,2007,CA,CDF,BDU,GLEN HELEN  2,11579,10/21/2007 0:00,10/22/2007 0:00,2,,150,163.5795441,6,1,0,1,36,36,10
167,167,2007,CA,CDF,BDU,DEVORE 2,11583,10/21/2007 0:00,10/22/2007 0:00,14,,187,86.7825317,6,1,0,1,36,36,10
263,263,2007,CA,CCO,LAC,BUCKWEED,167,10/21/2007 0:00,10/21/2007 0:00,8,LACo # 232185,38356,38347.4726563,2,1,167,1,19,19,10
276,276,2007,CA,CDF,MVU,WITCH,82,10/21/2007 0:00,10/31/2007 0:00,9, ,197990,162070.46875,7,1,82,1,37,37,10
317,317,2007,CA,CDF,MVU,HARRIS 2,10427,10/21/2007 0:00,11/2/2007 0:00,14, ,,90728.328125,3,1,0,1,37,37,10
318,318,2007,CA,USF,STF,INGALLS,,10/21/2007 0:00,10/23/2007 0:00,5,20090305,15,18.2459373,6,1,75,1,55,55,10
17913,17913,2007,CA,NPS,SMP,CANYON,1849,10/21/2007 0:00,,11,"Parts of LACO perim, mod thru BARC image, air photo interp by NPS, 30m accurate?",4565,3838.8952637,7,1,1849,1,19,19,10
3,3,2007,CA,USF,ANF,RANCH,166,10/20/2007 0:00,11/15/2007 0:00,2,,54716,58410.3359375,7,1,166,2,19,56,10
162,162,2007,CA,USF,TNF,MARBLE,98,10/18/2007 0:00,10/20/2007 0:00,5, ,27,26.6055965,1,1,98,1,32,32,10
313,313,2007,CA,CDF,SHU,WHITMORE 3,8179,10/9/2007 0:00,10/9/2007 0:00,2,,44,43.3759842,1,1,0,1,45,45,10
171,171,2007,CA,CDF,BEU,COLORADO,4103,10/8/2007 0:00,10/8/2007 0:00,15,Firefighter Fatality,25,24.8428974,7,1,0,1,27,27,10
68,68,2007,CA,CCO,LAC,AGOURA 2,677,10/7/2007 0:00,10/7/2007 0:00,7,"NPS by ground GPS. arson suspected, accuracy 20m",2,2.0144122,1,1,677,1,19,19,10
95,95,2007,CA,CDF,MVU,RICE,10502,10/7/2007 0:00,11/5/2007 0:00,9,,,9471.8535156,3,1,0,1,37,37,10
202,202,2007,CA,CDF,NEU,GARDEN,21981,10/7/2007 0:00,10/7/2007 0:00,2,,,146.0326996,1,1,0,1,29,29,10
178,178,2007,CA,BLM,CDD,WRIGHT,10034,10/6/2007 0:00,10/6/2007 0:00,9, ,31,31.3112144,1,1,10034,1,33,33,10
139,139,2007,CA,CDF,RRU,MOCKINGBIRD,1600,10/5/2007 0:00,10/5/2007 0:00,14,,671,737.2715454,7,1,0,1,33,33,10
36,36,2007,CA,CDF,LMU,LOOKOUT,4945,10/2/2007 0:00,10/3/2007 0:00,5,Grass and Brush Mix,64,64.5118103,1,1,0,1,25,25,10
141,141,2007,CA,CDF,NEU,JASPER,21576,10/2/2007 0:00,10/2/2007 0:00,2,,,85.6582642,1,1,0,1,58,58,10
191,191,2007,CA,BLM,CDD,BARRETT,9741,9/24/2007 0:00,9/24/2007 0:00,11, ,21,21.0302391,6,1,9441,1,37,37,9
212,212,2007,CA,LRA,NEU,BASELINE,20991,9/24/2007 0:00,9/24/2007 0:00,14,,,13.9768753,1,1,0,1,31,31,9
129,129,2007,CA,LRA,NEU,PEACE VALLEY,20787,9/21/2007 0:00,9/22/2007 0:00,1,"LRA in Sutter Buttes, Burned State Park lands",,282.3937378,1,1,0,1,51,51,9
97,97,2007,CA,BLM,NOD,PONDEROSA,6532,9/19/2007 0:00,9/12/2007 0:00,11,10 of the 15 acres was on BLM land,15,14.6404047,1,1,6532,1,52,52,9
57,57,2007,CA,CCO,ORC,FREEWAY INCIDENT,0,9/18/2007 0:00,,8, ,,2.4546256,,1,60896,1,30,30,9
13,13,2007,CA,CDF,MVU,ANGEL 3,9233,9/15/2007 0:00,9/25/2007 0:00,4, ,837,832.1265259,7,1,0,1,37,37,9
251,251,2007,CA,CDF,TCU,SHELLEY,8668,9/15/2007 0:00,9/15/2007 0:00,2,"total swag perimeter, drawn 5 months later, Feb '08",104,103.7545624,6,1,746,1,39,39,9
135,135,2007,CA,CDF,NEU,SIXTY-FIVE 2,20203,9/14/2007 0:00,9/14/2007 0:00,14,,,30.9279385,1,1,0,1,31,31,9
190,190,2007,CA,BLM,CDD,ALTA MESA,9422,9/14/2007 0:00,,9,Perimeter mapped by AA310,,70.1841507,,1,9422,1,33,33,9
293,293,2007,CA,USF,BDF,BUTLER #2,158,9/14/2007 0:00,12/31/2007 0:00,9, ,14039,13736.2705078,8,1,158,1,36,36,9
31,31,2007,CA,BLM,MVU,BORDER #34,9128,9/12/2007 0:00,9/16/2007 0:00,14,,,109.2246094,6,1,0,1,37,37,9
118,118,2007,CA,USF,CNF,PINE,73,9/12/2007 0:00,10/2/2007 0:00,4, ,2170,2111.7680664,7,1,73,1,37,37,9
137,137,2007,CA,CDF,RRU,LAGUNA,80051,9/12/2007 0:00,9/12/2007 0:00,14,,12,12.4393473,7,1,0,1,33,33,9
240,240,2007,CA,CDF,SLU,MORRO,7061,9/12/2007 0:00,9/12/2007 0:00,11,,14,12.7361946,1,1,0,1,40,40,9
4,4,2007,CA,CCO,LAC,EMMA,201384,9/11/2007 0:00,9/11/2007 0:00,14,,,172.2149506,8,1,201384,1,19,19,9
258,258,2007,CA,USF,MNF,BARTLETT 2,23,9/11/2007 0:00,9/11/2007 0:00,9, ,37,36.4407883,8,1,23,1,17,17,9
136,136,2007,CA,CDF,RRU,COLINA,79386,9/10/2007 0:00,9/10/2007 0:00,14,,388,374.4465942,7,1,0,1,33,33,9
241,241,2007,CA,CDF,SLU,POLY / A-4 7,7753,9/10/2007 0:00,9/12/2007 0:00,14,,60,55.6872826,1,1,0,1,40,40,9
17922,17922,2007,CA,NPS,RWP,SCHOOL,0000DOD4,9/10/2007 0:00,9/11/2007 0:00,7,,,1.0000418,1,1,20,1,12,12,9
286,286,2007,CA,USF,TNF,LINDSEY,87,9/9/2007 0:00,9/12/2007 0:00,4, ,17,23.7127361,6,1,87,1,29,29,9
208,208,2007,CA,CDF,NEU,WALDO 2,19650,9/7/2007 0:00,9/7/2007 0:00,7,,,38.7484055,1,1,0,1,58,58,9
17923,17923,2007,CA,NPS,RWP,WILLIAMS,0000DZ3F,9/7/2007 0:00,9/9/2007 0:00,7,,,9.997591,1,1,18,1,12,12,9
17924,17924,2007,CA,NPS,SMP,DEER CREEK,611,9/7/2007 0:00,9/7/2007 0:00,10,"ground GPS by NPS. Cause = car crash & burn, accuracy 10m",0.3,0.0652637,1,1,611,1,56,56,9
18,18,2007,CA,CDF,HUU,CAPPEL,4049,9/5/2007 0:00,9/11/2007 0:00,14,,20,12.894146,1,1,0,1,12,12,9
283,283,2007,CA,USF,LNF,CABLE,44,9/5/2007 0:00,9/7/2007 0:00,1, ,12,12.5771465,1,1,44,1,45,45,9
17934,17934,2007,CA,NPS,YNP,BALD WF,0,9/5/2007 0:00,9/15/2007 0:00,1,This fire was converted to a WF on 9/5,78.6,78.5917435,1,1,3927,1,55,55,9
62,62,2007,CA,CCO,SBC,MARIPOSA,7295,9/3/2007 0:00,9/4/2007 0:00,11,,187,188.2546234,7,1,7295,1,42,42,9
100,100,2007,CA,BLM,NOD,LAKE,6277,9/3/2007 0:00,,9, ,,12.5574398,,1,6277,1,52,52,9
113,113,2007,CA,USF,PNF,MOONLIGHT,98,9/3/2007 0:00,9/25/2007 0:00,2, ,64995,64959.9570313,7,1,98,2,18,32,9
216,216,2007,CA,CDF,SCU,LICK,5214,9/3/2007 0:00,9/15/2007 0:00,5,,47760,47748.2734375,2,1,0,2,43,50,9
27,27,2007,CA,CDF,FKU,GATOS,9688,9/2/2007 0:00,9/5/2007 0:00,1,,100,83.0522003,2,1,9688,1,10,10,9
115,115,2007,CA,CDF,LAC,NORTH,129,9/2/2007 0:00,9/2/2007 0:00,1,,2200,2122.3425293,8,1,129,1,19,19,9
25,25,2007,CA,CCO,LAC,FAIRMONT,193853,9/1/2007 0:00,9/8/2007 0:00,14,,211,211.6219482,8,1,193853,1,19,19,9
83,83,2007,CA,USF,BDF,BUTLER,138,9/1/2007 0:00,9/5/2007 0:00,1,,85,87.5025787,5,1,138,1,36,36,9
85,85,2007,CA,USF,BDF,ELLIOT,140,9/1/2007 0:00,9/3/2007 0:00,1, ,15,18.1904869,6,1,140,1,36,36,9
98,98,2007,CA,BLM,NOD,TWIN,4262,8/31/2007 0:00,8/31/2007 0:00,1, ,30.32,30.3083439,1,1,4262,1,18,18,8
196,196,2007,CA,CDF,LNU,SONOMA,6449,8/31/2007 0:00,8/31/2007 0:00,2,,14,13.8730173,1,1,0,1,49,49,8
103,103,2007,CA,BLM,NOD,DANHAUSER,4229,8/30/2007 0:00,8/31/2007 0:00,14,,145,145.13974,8,1,4229,1,25,25,8
145,145,2007,CA,USF,MDF,COYOTE,61,8/30/2007 0:00,8/31/2007 0:00,1, ,20,18.4254112,1,1,61,1,25,25,8
168,168,2007,CA,CDF,BEU,QUIEN,3537,8/30/2007 0:00,9/2/2007 0:00,1,,422,422.3299561,2,1,0,1,35,35,8
174,174,2007,CA,CDF,BEU,ROSA,3543,8/30/2007 0:00,8/30/2007 0:00,1,,20,19.0334835,6,1,0,1,35,35,8
217,217,2007,CA,CDF,SCU,STEVENS,5123,8/30/2007 0:00,9/9/2007 0:00,11,,151,166.1549683,2,1,0,1,43,43,8
239,239,2007,CA,CDF,SLU,POZO,6682,8/30/2007 0:00,8/30/2007 0:00,1,,22,19.9712067,1,1,0,1,40,40,8
265,265,2007,CA,USF,SHF,CHIPMUNK,87,8/30/2007 0:00,9/2/2007 0:00,1, ,10,8.3388968,1,1,87,1,53,53,8
17933,17933,2007,CA,NPS,YNP,BALD WFU,0,8/30/2007 0:00,9/5/2007 0:00,1,This fire was converted from a WFU on 9/5,331.8,331.6246948,1,2,3762,1,55,55,8
84,84,2007,CA,USF,KNF,DOGWOOD,68,8/29/2007 0:00,9/4/2007 0:00,1, ,12,12.9259176,6,1,68,1,47,47,8
161,161,2007,CA,USF,SHF,LAZY,88,8/29/2007 0:00,9/9/2007 0:00,1, ,599,597.479187,2,1,88,1,52,52,8
182,182,2007,CA,BLM,NOD,CHICK,6858,8/29/2007 0:00,8/29/2007 0:00,14,Also known as the Clear Fire #2.,20,8.780858,1,1,6858,1,45,45,8
270,270,2007,CA,USF,MNF,SUGARLAOF,14,8/29/2007 0:00,9/11/2007 0:00,1,part of Yolla Bolly complex,100,102.347084,7,1,14,2,52,53,8
275,275,2007,CA,USF,SHF,WALLOW,82,8/29/2007 0:00,9/8/2007 0:00,2, ,1440,1438.3858643,2,1,82,1,53,53,8
281,281,2007,CA,USF,KNF,CHERRY,69,8/29/2007 0:00,9/8/2007 0:00,1, ,95,101.0001907,6,1,69,1,47,47,8
307,307,2007,CA,USF,LPF,MINE,31,8/29/2007 0:00,8/30/2007 0:00,1, ,39,40.2003098,3,1,31,1,42,42,8
26,26,2007,CA,CDF,FKU,AUBERRY,9400,8/28/2007 0:00,9/3/2007 0:00,10,,150,150.9360657,2,1,9400,1,10,10,8
282,282,2007,CA,USF,ENF,CLOVER 2,46,8/28/2007 0:00,9/26/2007 0:00,1,,30,20.1611881,1,2,46,1,2,2,8
152,152,2007,CA,USF,SQF,GROUSE,42,8/27/2007 0:00,12/18/2007 0:00,1, ,1022,1004.1141968,6,1,42,1,54,54,8
192,192,2007,CA,BLM,CDD,KINGSTON#1,8854,8/26/2007 0:00,8/31/2007 0:00,1, ,187,186.809021,2,1,8854,1,36,36,8
269,269,2007,CA,USF,SNF,SOURCE,52,8/26/2007 0:00,8/28/2007 0:00,1, ,12,12.5743313,7,1,52,1,20,20,8
287,287,2007,CA,USF,ANF,LOWE,116,8/26/2007 0:00,8/26/2007 0:00,9, ,14,14.3277416,6,1,116,1,19,19,8
303,303,2007,CA,USF,SNF,ROCK,51,8/26/2007 0:00,9/1/2007 0:00,1,,96,85.7309875,1,1,51,1,20,20,8
175,175,2007,CA,CDF,BEU,OAK,3420,8/24/2007 0:00,8/24/2007 0:00,2,,13,18.5216694,6,1,0,1,27,27,8
142,142,2007,CA,CDF,NEU,MOONEY,18335,8/23/2007 0:00,8/23/2007 0:00,14,,,49.3754425,1,1,0,1,29,29,8
238,238,2007,CA,CDF,SLU,RANCH,6509,8/23/2007 0:00,8/23/2007 0:00,14,,58400,12.7797384,1,1,0,1,40,40,8
126,126,2007,CA,CDF,NEU,EIGHTY,18249,8/22/2007 0:00,8/22/2007 0:00,2,,,78.0422974,1,1,0,1,29,29,8
250,250,2007,CA,CDF,TCU,ITALIAN,7830,8/22/2007 0:00,8/28/2007 0:00,14,20090305,102,102.2802582,1,1,666,1,55,55,8
274,274,2007,CA,USF,SQF,VISTA,41,8/22/2007 0:00,8/24/2007 0:00,4, ,200,420.3178711,1,1,41,1,54,54,8
9,9,2007,CA,CCO,LAC,SKYLINE,183643,8/21/2007 0:00,8/23/2007 0:00,14,,,95.4185562,8,1,183643,1,19,19,8
61,61,2007,CA,CCO,SBC,CEMETERY,6785,8/20/2007 0:00,8/23/2007 0:00,8,Children playing with fire,490,501.5786743,7,1,6785,1,42,42,8
268,268,2007,CA,USF,BDF,SNOW,118,8/20/2007 0:00,8/21/2007 0:00,1, ,100,100.1579666,1,1,118,1,33,33,8
237,237,2007,CA,CDF,SLU,CUESTA 2,6403,8/19/2007 0:00,8/19/2007 0:00,2,,20,16.5451832,1,1,0,1,40,40,8
292,292,2007,CA,USF,PNF,PAST,91,8/19/2007 0:00,8/19/2007 0:00,9, ,89,84.9594574,8,1,91,1,18,18,8
104,104,2007,CA,BLM,BBD,SAN BENITO,2767,8/18/2007 0:00,8/19/2007 0:00,14,,15,16.0366268,8,1,2767,1,35,35,8
193,193,2007,CA,CDF,FKU,POWER HOUSE,9029,8/18/2007 0:00,8/19/2007 0:00,10,,45,45.79953,2,1,9029,1,10,10,8
210,210,2007,CA,USF,TMU,WASHOE,38,8/18/2007 0:00,8/18/2007 0:00,9,"TMU DPA, AEU dispatch, but falls within NEU",20,19.8133392,1,1,38,1,31,31,8
248,248,2007,CA,CDF,TCU,GOLDEN,7615,8/16/2007 0:00,8/17/2007 0:00,10,main fire,66,65.6298828,1,1,652,1,5,5,8
249,249,2007,CA,CDF,TCU,ORVIS,7609,8/16/2007 0:00,8/16/2007 0:00,10,,540,534.9831543,1,1,651,1,50,50,8
205,205,2007,CA,CDF,NEU,SPENCEVILLE,17628,8/15/2007 0:00,8/15/2007 0:00,14,,,31.3500938,1,1,0,1,29,29,8
39,39,2007,CA,CDF,LNU,HWY 128,5933,8/14/2007 0:00,8/15/2007 0:00,14,,368,508.3511047,6,1,0,1,57,57,8
64,64,2007,CA,LRA,LAC,GRIFFITH PARK,0,8/14/2007 0:00,8/14/2007 0:00,14,"perim = 5ac circle, by NPS, from oblique air photo. Cause unknown",,4.9619694,5,1,3,1,19,19,8
8,8,2007,CA,CCO,LAC,PEARBLOSSOM,177427,8/13/2007 0:00,8/14/2007 0:00,14,,,81.0335007,8,1,177427,1,19,19,8
219,219,2007,CA,CDF,SHU,HATCHET,6356,8/13/2007 0:00,8/14/2007 0:00,2,Hatchet Incident (FIRE_NAME would not accept input) WITH SPOT,12,11.326786,1,1,0,1,45,45,8
224,224,2007,CA,CDF,SKU,BEAR,0SKU3868,8/13/2007 0:00,8/18/2007 0:00,2,HOT-SAW USE,841,840.8371582,1,1,0,1,47,47,8
280,280,2007,CA,USF,BDF,CEDAR,104,8/12/2007 0:00,8/12/2007 0:00,9, ,30,29.6055622,8,1,104,1,36,36,8
110,110,2007,CA,CDF,FKU,TAR,8730,8/10/2007 0:00,8/19/2007 0:00,14, ,5670,5671.0283203,2,1,8730,3,10,27,8
144,144,2007,CA,USF,LNF,COLBY,37,8/10/2007 0:00,8/19/2007 0:00,7, ,168,253.6502838,1,1,37,1,52,52,8
320,320,2007,CA,USF,STF,DOME2,,8/10/2007 0:00,8/10/2007 0:00,2,20090305,120,137.6334229,6,1,44,1,5,5,8
146,146,2007,CA,USF,SNF,DEVIL,37,8/9/2007 0:00,8/10/2007 0:00,4, ,12,12.1689415,7,1,37,1,10,10,8
321,321,2007,CA,USF,STF,NIAGARA,,8/9/2007 0:00,8/9/2007 0:00,4,20090305,161,161.3852844,1,1,43,1,55,55,8
108,108,2007,CA,CDF,BTU,BANGOR,9467,8/7/2007 0:00,8/7/2007 0:00,7,,1057,1057.2021484,1,1,0,1,4,4,8
207,207,2007,CA,CDF,NEU,LOMA RICA /  LA PORTE ,16982,8/7/2007 0:00,8/7/2007 0:00,7,,,10.3256912,1,1,0,1,58,58,8
222,222,2007,CA,CDF,SKU,WEED ,SKU03705,8/6/2007 0:00,8/6/2007 0:00,4,ABANDON CAMP FIRE,53,53.9668121,1,1,0,1,47,47,8
67,67,2007,CA,CCO,LAC,FLORES,535,8/5/2007 0:00,8/5/2007 0:00,10,"NPS by ground GPS. Cause = vehicle fire, accuracy 10m",0.1,0.0935043,1,1,535,1,19,19,8
86,86,2007,CA,USF,BDF,DEVORE,95,8/4/2007 0:00,8/4/2007 0:00,2, ,10,14.0003386,6,1,95,1,36,36,8
107,107,2007,CA,LRA,BTU,HWY 32,9279,8/3/2007 0:00,8/3/2007 0:00,10,,380,247.5469818,1,1,0,1,4,4,8
290,290,2007,CA,USF,ANF,VEHICLE,98,8/3/2007 0:00,8/3/2007 0:00,2, ,25,24.9001617,6,1,98,1,19,19,8
87,87,2007,CA,USF,BDF,SAND,93,8/2/2007 0:00,8/5/2007 0:00,5, ,100,108.1787643,6,1,93,1,36,36,8
127,127,2007,CA,LRA,NEU,ATHENS,16528,8/2/2007 0:00,8/2/2007 0:00,10,,,15.1861086,1,1,0,1,31,31,8
123,123,2007,CA,USF,SQF,RIVER,36,8/1/2007 0:00,8/1/2007 0:00,2,,150,149.886734,6,1,36,1,15,15,8
235,235,2007,CA,CDF,SLU,JOHNSON,5884,8/1/2007 0:00,8/1/2007 0:00,11,,12,13.125206,1,1,0,1,40,40,8
236,236,2007,CA,CDF,SLU,ADELADIA,4917,8/1/2007 0:00,8/1/2007 0:00,2,,10,16.1821308,1,1,0,1,40,40,8
17930,17930,2007,CA,NPS,SMP,CREEK,515,8/1/2007 0:00,8/1/2007 0:00,9,"NPS by ground GPS. Cause unkn, presumably human, accuracy 20m",1,1.002604,1,1,515,1,19,19,8
143,143,2007,CA,CDF,NEU,NADER,16198,7/29/2007 0:00,7/29/2007 0:00,14,,,16.2715473,1,1,0,1,31,31,7
311,311,2007,CA,CDF,RRU,DAILY,66244,7/29/2007 0:00,7/29/2007 0:00,14,,200,224.3175049,7,1,0,1,33,33,7
44,44,2007,CA,CDF,LNU,ROBINSON,5400,7/28/2007 0:00,7/30/2007 0:00,7,Started on Robinson Rancheria,128,121.5482178,1,1,0,1,17,17,7
199,199,2007,CA,CDF,MEU,CLARK,5592,7/28/2007 0:00,7/28/2007 0:00,10,,47,46.991291,2,1,5592,1,23,23,7
15,15,2007,CA,CDF,HUU,CHAMBERS,3235,7/27/2007 0:00,7/29/2007 0:00,7,,55,54.6963577,2,1,0,1,12,12,7
59,59,2007,CA,CCO,ORC,261 INCIDENT,0,7/27/2007 0:00,,10, ,,89.7679367,,1,7048570,1,30,30,7
128,128,2007,CA,LRA,NEU,WEST BUTTE,16014,7/27/2007 0:00,7/27/2007 0:00,14,"LRA adj to Sutter Buttes, CDF aircraft used",,83.3137512,1,1,0,1,51,51,7
229,229,2007,CA,CDF,SKU,REYNOLDS,0SKU3501,7/27/2007 0:00,7/27/2007 0:00,2,CHOP-SAW USE,15,16.6748943,1,1,0,1,47,47,7
272,272,2007,CA,USF,SHF,TURN,65,7/25/2007 0:00,7/25/2007 0:00,2, ,10,8.830719,1,1,65,1,45,45,7
319,319,2007,CA,USF,STF,BUMMER,,7/24/2007 0:00,7/25/2007 0:00,1,20090305,50,60.4099197,1,1,32,1,55,55,7
134,134,2007,CA,CDF,NEU,SIXTY-FIVE,15674,7/23/2007 0:00,7/23/2007 0:00,14,,,29.6079636,1,1,0,1,31,31,7
188,188,2007,CA,BLM,BBD,CANYON,1568,7/23/2007 0:00,6/24/2007 0:00,9, ,84.7,84.7237473,1,1,1568,1,15,15,7
45,45,2007,CA,CDF,LNU,WEST,5195,7/22/2007 0:00,7/22/2007 0:00,10,,40,36.9946098,6,1,0,1,49,49,7
17925,17925,2007,CA,NPS,SMP,SANDSTONE,481,7/22/2007 0:00,7/22/2007 0:00,10,"ground GPS by NPS. Cause car crash, accuracy 10m",0.1,0.1409219,1,1,481,1,56,56,7
247,247,2007,CA,CDF,TCU,GASSNER,6680,7/21/2007 0:00,7/21/2007 0:00,14,,230,228.9826355,1,1,550,1,5,5,7
101,101,2007,CA,BLM,BBD,BROWN,1504,7/20/2007 0:00,6/23/2007 0:00,9, ,84.7,1430.3172607,1,1,1504,1,15,15,7
19,19,2007,CA,CCO,KRN,MOUNTAIN,717959,7/19/2007 0:00,7/19/2007 0:00,14,,840.56,840.5582886,1,1,717959,1,15,15,7
17920,17920,2007,CA,NPS,KNP,WILLOW,0,7/19/2007 0:00,11/6/2007 0:00,1,,185,184.8261871,2,2,35,1,54,54,7
203,203,2007,CA,LRA,NEU,PHILLIPS,15109,7/16/2007 0:00,7/16/2007 0:00,2,Roseville City (CARSV5433)fire that burnt into Sched A DPA,,935.631958,1,1,0,1,31,31,7
42,42,2007,CA,CDF,LNU,SPRUCE,4982,7/15/2007 0:00,7/15/2007 0:00,11,,,129.0110931,5,1,0,1,17,17,7
185,185,2007,CA,BLM,BBD,CONWAY,836,7/15/2007 0:00,,1,Fire perimeter info collected:Trimble GEO XT Differentially Corrected,,89.101944,,1,836,1,26,26,7
187,187,2007,CA,BLM,BBD,YOKHOL,7016,7/15/2007 0:00,,14,Data was provided without projection file assumed nad 83.,,77.2032242,,1,7016,1,54,54,7
279,279,2007,CA,USF,ANF,CAPRA,88,7/15/2007 0:00,7/15/2007 0:00,2, ,20,20.4175415,6,1,88,1,19,19,7
58,58,2007,CA,CCO,ORC,CROWN VALLEY,0,7/13/2007 0:00,,8, ,,22.8726654,,1,7045332,1,30,30,7
88,88,2007,CA,USF,BDF,BLUECUT,77,7/13/2007 0:00,7/13/2007 0:00,2, ,25,24.7784176,8,1,77,1,36,36,7
273,273,2007,CA,USF,MNF,VANN,9,7/13/2007 0:00,7/14/2007 0:00,9, ,56,55.8262405,7,1,9,1,17,17,7
155,155,2007,CA,USF,MDF,HARVEY,52,7/12/2007 0:00,7/15/2007 0:00,1, ,15,15.2297401,1,1,52,1,25,25,7
228,228,2007,CA,CDF,SKU,OKLAHOMA,0SKU3215,7/12/2007 0:00,7/12/2007 0:00,1,Lightning,32,30.4129333,6,1,0,1,47,47,7
40,40,2007,CA,CDF,LNU,PEAK,4843,7/11/2007 0:00,7/11/2007 0:00,2,,60,46.321991,5,1,0,1,28,28,7
119,119,2007,CA,USF,SRF,PIONEER,17,7/11/2007 0:00,7/13/2007 0:00,1, ,25,25.0635033,7,1,17,1,8,8,7
160,160,2007,CA,USF,SRF,JEDIDIAH,19,7/11/2007 0:00,7/14/2007 0:00,1, ,85,85.5855713,7,1,19,1,8,8,7
176,176,2007,CA,BLM,NOD,POT HOLE,3146,7/11/2007 0:00,7/12/2007 0:00,1, ,13.8,13.7904434,1,1,3146,1,18,18,7
197,197,2007,CA,CDF,LNU,GRADE 2,4839,7/11/2007 0:00,7/11/2007 0:00,14,,100,59.8039017,6,1,0,1,49,49,7
223,223,2007,CA,CDF,SKU,SECERT,SKU03160,7/11/2007 0:00,7/12/2007 0:00,1,LIGHTNING,228,210.9110565,1,1,0,1,47,47,7
259,259,2007,CA,USF,SRF,BEAR,20,7/11/2007 0:00,7/12/2007 0:00,1, ,10,9.8735523,7,1,20,1,8,8,7
17932,17932,2007,CA,NPS,YNP,BABCOCK,0,7/11/2007 0:00,9/20/2007 0:00,1, ,263.5,263.433136,1,2,2397,1,22,22,7
81,81,2007,CA,USF,KNF,CHINA,43,7/10/2007 0:00,8/18/2007 0:00,1,Part of the China-Back Complex,2906,2939.3632813,7,1,43,1,47,47,7
82,82,2007,CA,USF,KNF,SKY,33,7/10/2007 0:00,7/15/2007 0:00,1, ,22,21.5366211,6,1,33,1,47,47,7
121,121,2007,CA,USF,MDF,RATTLESNAKE,38,7/10/2007 0:00,7/15/2007 0:00,1, ,14,14.430934,1,1,38,1,25,25,7
125,125,2007,CA,CDF,MEU,PASS,5025,7/10/2007 0:00,7/11/2007 0:00,14,,444,444.157135,2,1,5025,1,23,23,7
147,147,2007,CA,USF,MDF,DOME,51,7/10/2007 0:00,7/15/2007 0:00,1, ,65,65.5041504,1,1,51,1,47,47,7
148,148,2007,CA,USF,KNF,ELK,45,7/10/2007 0:00,8/4/2007 0:00,1,Part of the Elk Complex,1144,1144.694458,7,1,45,1,47,47,7
149,149,2007,CA,USF,MDF,FLETCHER,55,7/10/2007 0:00,8/4/2007 0:00,1, ,8121,8081.956543,1,1,55,1,25,25,7
151,151,2007,CA,USF,TNF,GRANITE,64,7/10/2007 0:00,7/21/2007 0:00,1, ,10,10.1074209,6,1,64,1,31,31,7
158,158,2007,CA,USF,KNF,HUMMINGBIRD,58,7/10/2007 0:00,12/6/2007 0:00,1,"Part of the Elk Complex, Total Cost 18,600,000",80,80.3007355,7,1,58,1,47,47,7
218,218,2007,CA,CDF,SHU,POWER,5201,7/10/2007 0:00,7/12/2007 0:00,14,Power Incident (FIRE_NAME would not accept input),1000,919.1994629,6,1,0,1,45,45,7
257,257,2007,CA,USF,MDF,BACKSCATTER,39,7/10/2007 0:00,7/10/2007 0:00,1, ,91,68.5170135,1,1,39,1,25,25,7
261,261,2007,CA,USF,MDF,BLACK,33,7/10/2007 0:00,7/10/2007 0:00,1, ,75,74.3804398,1,1,33,1,25,25,7
266,266,2007,CA,USF,KNF,CLEAR,88,7/10/2007 0:00,8/4/2007 0:00,1,Part of the Elk Complex,38,37.9602966,7,1,88,1,47,47,7
295,295,2007,CA,USF,KNF,KING CREEK,32,7/10/2007 0:00,12/6/2007 0:00,1,"Part of the Elk Complex, Total Cost 18,600,000",10617,10477.3789063,7,1,32,1,47,47,7
